ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002671.SZ,20250512,4.26,4.34,4.22,4.29,4.23,0.06,1.4184,88629.49,37828.141
002671.SZ,20250509,4.29,4.29,4.21,4.23,4.26,-0.03,-0.7042,60644.0,25708.553
002671.SZ,20250508,4.22,4.29,4.2,4.26,4.24,0.02,0.4717,85602.0,36388.64
002671.SZ,20250507,4.22,4.27,4.18,4.24,4.16,0.08,1.9231,107327.0,45352.616
002671.SZ,20250506,4.14,4.17,4.11,4.16,4.09,0.07,1.7115,107169.98,44494.306
002671.SZ,20250430,4.09,4.14,4.06,4.09,4.21,-0.12,-2.8504,117891.0,48336.768
002671.SZ,20250429,4.15,4.24,4.11,4.21,4.13,0.08,1.937,75798.0,31941.068
002671.SZ,20250428,4.25,4.27,4.11,4.13,4.2,-0.07,-1.6667,81143.0,33755.29
002671.SZ,20250425,4.17,4.24,4.16,4.2,4.17,0.03,0.7194,62298.0,26168.186
002671.SZ,20250424,4.19,4.22,4.14,4.17,4.21,-0.04,-0.9501,60399.0,25265.744
002671.SZ,20250423,4.21,4.23,4.18,4.21,4.21,0.0,0.0,44207.0,18592.423
002671.SZ,20250422,4.14,4.22,4.14,4.21,4.16,0.05,1.2019,61372.34,25691.539
002671.SZ,20250421,4.19,4.19,4.12,4.16,4.18,-0.02,-0.4785,60341.0,25067.074
002671.SZ,20250418,4.13,4.19,4.09,4.18,4.12,0.06,1.4563,61241.0,25374.045
002671.SZ,20250417,4.06,4.18,4.01,4.12,4.06,0.06,1.4778,83115.0,34294.737
002671.SZ,20250416,4.11,4.11,3.99,4.06,4.12,-0.06,-1.4563,72331.0,29306.855
002671.SZ,20250415,4.09,4.14,4.07,4.12,4.1,0.02,0.4878,58715.0,24091.627
002671.SZ,20250414,4.08,4.14,4.06,4.1,4.05,0.05,1.2346,69342.0,28448.733
002671.SZ,20250411,4.0,4.08,3.99,4.05,4.03,0.02,0.4963,72668.52,29442.644
002671.SZ,20250410,4.0,4.1,4.0,4.03,3.98,0.05,1.2563,122366.0,49652.878
002671.SZ,20250409,3.8,4.0,3.64,3.98,3.9,0.08,2.0513,125958.0,48452.819
002671.SZ,20250408,3.86,4.03,3.75,3.9,3.92,-0.02,-0.5102,151821.94,59013.821
002671.SZ,20250407,4.16,4.21,3.92,3.92,4.35,-0.43,-9.8851,142494.0,56762.042
002671.SZ,20250403,4.26,4.37,4.25,4.35,4.31,0.04,0.9281,96735.0,41913.166
002671.SZ,20250402,4.36,4.38,4.29,4.31,4.37,-0.06,-1.373,100063.0,43269.096
002671.SZ,20250401,4.25,4.44,4.21,4.37,4.25,0.12,2.8235,179782.99,78238.035
002671.SZ,20250331,4.46,4.46,4.21,4.25,4.5,-0.25,-5.5556,221486.99,95025.671
002671.SZ,20250328,4.61,4.64,4.48,4.5,4.61,-0.11,-2.3861,122780.0,55702.442
002671.SZ,20250327,4.64,4.65,4.54,4.61,4.63,-0.02,-0.432,117649.0,53959.364
002671.SZ,20250326,4.52,4.65,4.51,4.63,4.52,0.11,2.4336,149453.46,68982.363
002671.SZ,20250325,4.45,4.53,4.42,4.52,4.47,0.05,1.1186,103682.0,46441.3
002671.SZ,20250324,4.62,4.63,4.4,4.47,4.6,-0.13,-2.8261,152295.0,68273.89
002671.SZ,20250321,4.62,4.68,4.58,4.6,4.64,-0.04,-0.8621,98642.0,45599.147
002671.SZ,20250320,4.61,4.66,4.6,4.64,4.62,0.02,0.4329,86927.0,40294.928
002671.SZ,20250319,4.62,4.68,4.6,4.62,4.64,-0.02,-0.431,83598.46,38700.755
002671.SZ,20250318,4.62,4.65,4.6,4.64,4.63,0.01,0.216,76897.0,35539.733
002671.SZ,20250317,4.59,4.65,4.59,4.63,4.58,0.05,1.0917,103003.97,47629.113
002671.SZ,20250314,4.53,4.59,4.51,4.58,4.52,0.06,1.3274,119532.0,54524.866
002671.SZ,20250313,4.51,4.53,4.43,4.52,4.52,0.0,0.0,81405.0,36424.75
002671.SZ,20250312,4.56,4.59,4.5,4.52,4.57,-0.05,-1.0941,94478.0,42763.38
002671.SZ,20250311,4.5,4.57,4.48,4.57,4.52,0.05,1.1062,84093.0,38021.393
002671.SZ,20250310,4.48,4.54,4.47,4.52,4.47,0.05,1.1186,97005.43,43816.046
002671.SZ,20250307,4.53,4.53,4.46,4.47,4.5,-0.03,-0.6667,94271.0,42327.52
002671.SZ,20250306,4.47,4.52,4.44,4.5,4.47,0.03,0.6711,79984.36,35893.909
002671.SZ,20250305,4.49,4.49,4.42,4.47,4.48,-0.01,-0.2232,68198.79,30330.262
002671.SZ,20250304,4.38,4.49,4.38,4.48,4.43,0.05,1.1287,79335.9,35261.267
002671.SZ,20250303,4.45,4.49,4.39,4.43,4.45,-0.02,-0.4494,116392.9,51690.985
002671.SZ,20250228,4.54,4.54,4.43,4.45,4.53,-0.08,-1.766,78865.9,35283.773
002671.SZ,20250227,4.55,4.6,4.46,4.53,4.55,-0.02,-0.4396,92301.0,41736.442
002671.SZ,20250226,4.49,4.57,4.47,4.55,4.49,0.06,1.3363,81389.1,36890.552
002671.SZ,20250225,4.51,4.55,4.47,4.49,4.54,-0.05,-1.1013,87582.0,39420.757
002671.SZ,20250224,4.47,4.58,4.47,4.54,4.47,0.07,1.566,114586.0,52011.654
002671.SZ,20250221,4.56,4.57,4.45,4.47,4.55,-0.08,-1.7582,108542.58,48673.281
002671.SZ,20250220,4.56,4.59,4.53,4.55,4.55,0.0,0.0,71618.99,32645.067
002671.SZ,20250219,4.55,4.59,4.5,4.55,4.52,0.03,0.6637,73172.0,33297.66
002671.SZ,20250218,4.6,4.63,4.5,4.52,4.63,-0.11,-2.3758,96292.9,43895.268
002671.SZ,20250217,4.57,4.66,4.52,4.63,4.55,0.08,1.7582,109052.49,50094.637
002671.SZ,20250214,4.68,4.69,4.53,4.55,4.66,-0.11,-2.3605,108757.8,49942.147
002671.SZ,20250213,4.71,4.75,4.65,4.66,4.72,-0.06,-1.2712,99839.07,46771.724
002671.SZ,20250212,4.7,4.76,4.66,4.72,4.72,0.0,0.0,80480.0,37845.15
002671.SZ,20250211,4.82,4.84,4.7,4.72,4.8,-0.08,-1.6667,102196.0,48457.932
002671.SZ,20250210,4.64,4.81,4.63,4.8,4.62,0.18,3.8961,125919.0,59614.804
002671.SZ,20250207,4.56,4.68,4.56,4.62,4.56,0.06,1.3158,119191.1,55145.421
002671.SZ,20250206,4.54,4.58,4.46,4.56,4.52,0.04,0.885,111567.0,50561.233
002671.SZ,20250205,4.74,4.77,4.52,4.52,4.74,-0.22,-4.6414,186942.91,86210.319
002671.SZ,20250127,4.65,4.83,4.65,4.74,4.8,-0.06,-1.25,137371.0,65614.811
002671.SZ,20250124,4.85,4.89,4.76,4.8,4.87,-0.07,-1.4374,105940.86,50876.385
002671.SZ,20250123,4.91,4.97,4.87,4.87,4.87,0.0,0.0,119177.3,58527.542
002671.SZ,20250122,4.85,4.91,4.83,4.87,4.9,-0.03,-0.6122,94347.2,45947.83
002671.SZ,20250121,4.91,4.95,4.81,4.9,4.89,0.01,0.2045,106955.17,52211.342
002671.SZ,20250120,4.85,4.91,4.77,4.89,4.82,0.07,1.4523,103239.0,50126.154
002671.SZ,20250117,4.74,4.89,4.67,4.82,4.76,0.06,1.2605,126414.0,60497.118
002671.SZ,20250116,4.76,4.83,4.71,4.76,4.76,0.0,0.0,108213.0,51614.485
002671.SZ,20250115,4.67,4.82,4.64,4.76,4.67,0.09,1.9272,143926.44,68306.544
002671.SZ,20250114,4.58,4.68,4.57,4.67,4.59,0.08,1.7429,129177.24,59805.565
